Date,BRK-B,GLD,QQQ,SPY,TLT
2020-01-29,0.002097938772771979,0.005417872354848807,0.001625530569993261,-0.0008259253557861834,0.009779259104231608
2020-01-30,0.015055701037026692,6.732120695107646e-05,0.003561608853675624,0.00324525493114991,0.00013850874223320098
2020-01-31,-0.015139600373474726,0.005792420039608892,-0.015858189008625234,-0.018157956732630876,0.00912975460140042
2020-02-03,-0.004277465073328934,-0.006495688802043542,0.015109575297507227,0.007428642703982025,-0.0008104681904622657
2020-02-04,0.0072045491634533665,-0.01300895070524588,0.02288859715104774,0.01524112916326259,-0.013466766067356417
2020-02-05,0.015860991809078406,0.0012293105482077404,0.003297315285587743,0.011547832845772321,-0.010934676576670022
2020-02-06,0.004198586221269673,0.005388399719282511,0.00863196953693146,0.0033650104348039722,0.0045068111823280965
2020-02-07,-0.009712101918954996,0.002645857569860688,-0.004300756309344456,-0.005329683752885561,0.01247765160666825
2020-02-10,-0.0011874582930020416,0.0025712490701368385,0.01208557639547636,0.007465287820143329,0.0027698286113599924
2020-02-11,0.0009686989569455129,-0.0034419552752806837,0.00017212810393840705,0.001733308337233952,-0.005040780448630322
2020-02-12,0.0004838807437010928,-0.0008127480224853212,0.009741319284462868,0.006442543334962192,-0.005065563364701764
2020-02-13,-0.004264866383621446,0.00569345014846645,-0.0012806826707563168,-0.001066933126881886,0.0038358172783277134
2020-02-14,0.0014571547192825385,0.004178427664004669,0.0028633836319027495,0.001602207837657632,0.004377744243241333
2020-02-18,-0.00013226974820645943,0.012818816524224008,0.00038380800622817013,-0.0025771289057683333,0.006848673442849451
2020-02-19,0.010892098488190838,0.005831221275388376,0.009585253630074009,0.004781268157598717,-6.792615890593989e-05
2020-02-20,-0.004667629116117178,0.004084659090851872,-0.009283520589879024,-0.004108384011014765,0.007833103687849396
2020-02-21,0.005083944740405633,0.015025216397275942,-0.019209401279086546,-0.010298159765085635,0.009340729502360201
2020-02-24,-0.03331443478240037,0.008985128746405113,-0.038563229721822134,-0.033165407304672434,0.014928361411569169
2020-02-25,-0.016419321347657556,-0.017874260693127697,-0.027191944943264934,-0.030301919147712963,0.005324107777326281
2020-02-26,-0.009126372232573177,0.004370503298157802,0.005154059732494831,-0.0036782864885817057,-0.005295911772271511
2020-02-27,-0.03883180359368987,0.00019483522153040944,-0.0500741028817836,-0.04491189694591402,0.010848201598487872
2020-02-28,-0.0064044004564043355,-0.03649347478693177,0.0007780533885501928,-0.00420128841600953,0.022583898154225457
2020-03-02,0.054715560459902335,0.005526297603759334,0.0516035086454838,0.04330649180893986,-0.00735748586666618
2020-03-03,-0.040527533549282735,0.031434333360162325,-0.032067183624904794,-0.02863249230781162,0.015525530963345968
2020-03-04,0.04334085128858978,0.0017545277375516921,0.0417222386451237,0.04203306643524107,-0.010618486765994861
2020-03-05,-0.04085189512324594,0.021600945458936538,-0.030382219081431905,-0.03324181754778288,0.024891510898328528
2020-03-06,-0.014261154721385116,0.00038096105467699815,-0.016872221799551168,-0.016531444428075193,0.05204382045760614
2020-03-09,-0.062384654390050254,0.0016502348575044845,-0.06946415953774887,-0.07809395623305382,0.027103378856256022
2020-03-10,0.04970740227833392,-0.02110133630677158,0.05445050069965851,0.0517447808982181,-0.05125808838325596
2020-03-11,-0.03990527553092471,-0.0035603512879937016,-0.043554994159208826,-0.04874838101204981,-0.036798179439719414
2020-03-12,-0.09592066495833662,-0.0398882588306293,-0.09169156680689805,-0.09567736373355362,0.006197507227185151
2020-03-13,0.11609929268658559,-0.03051623730778741,0.08470572266934306,0.08548647084729222,-0.02260331740877153
2020-03-16,-0.0948573839255955,-0.011446115323986206,-0.11978785821412252,-0.1094237966103414,0.06476548567348783
2020-03-17,0.05529617817856747,0.0135554799295321,0.07584168177942763,0.05399203548590159,-0.06668352215271667
2020-03-18,-0.08081025143327691,-0.019921988429849713,-0.03041623231629287,-0.05063295308108651,-0.05641197410474463
2020-03-19,0.012989968700192644,-0.018905499074657994,0.006002245738201406,0.0021250039026861067,0.027225248943826275
2020-03-20,-0.026448335876465,0.014995707221804766,-0.03917577196388522,-0.04309426522617554,0.07519578625530854
2020-03-23,-0.04663055856536158,0.044179590424960224,0.0007219271499265822,-0.025567937219374004,0.04120874751310355
2020-03-24,0.09911793981037054,0.048530353360380474,0.07743764389594232,0.09060294323910156,-0.018614030261888348
2020-03-25,0.012738520265633158,-0.01368964099270864,-0.0074049972540671805,0.014970057230344391,-0.0022712248003339264
2020-03-26,0.019005888250571923,0.012822223412266576,0.05266027545595908,0.05838998609477963,0.00492208573410835
2020-03-27,-0.023055956362682872,-0.006460489804721581,-0.034392763687133066,-0.02978562291394038,0.026691925755665702
2020-03-30,0.01959250218146491,0.004400644787818209,0.03637327308278149,0.032475583297155275,-0.008228138761357418
2020-03-31,-0.0019106390365787318,-0.03184668568859872,-0.008539951173750282,-0.014905287847137516,-0.008117040459637792
2020-04-01,-0.037630612120050255,0.009456223354449733,-0.042489487750080546,-0.0450049145338669,0.014010980897121383
2020-04-02,0.021483369393912488,0.0163934225377782,0.02029510426126291,0.023075291953393418,0.006345330049089437
2020-04-03,-0.007733819744566217,0.0049374590529023266,-0.014192622893453577,-0.014454074592603838,0.002379006982193399
2020-04-06,0.0386901945551259,0.027710521817620126,0.07149460533758312,0.06716620497358572,-0.002610364065229631
2020-04-07,5.395436482169558e-05,-0.005354484768834378,-0.00040702031334938216,0.001019585249495858,-0.010472980753563843
2020-04-08,0.031093087756199456,-0.008907968786563414,0.021232165223049604,0.03356858622738468,-0.007276155337900936
2020-04-09,0.01481598823329322,0.026123560972308058,0.0014459513244902134,0.015217183415632718,0.0018174171204001777
2020-04-13,-0.02615555180155893,0.017140343933811808,0.010803405315183978,-0.009130172238973389,-0.009129762571057354
2020-04-14,0.022090364329952372,0.007868093580683189,0.043491037502723096,0.029492643278596686,-0.00024434680382456886
2020-04-15,-0.022649502756768247,-0.005101958505246418,-0.011469790384264655,-0.021247886329501364,0.026489185287301265
2020-04-16,-0.0032348761025541295,-0.0008649946516461338,0.01824015773186316,0.004824390240413701,0.011357365892950888
2020-04-17,0.01723765757950435,-0.019417471147623044,0.009566138803320579,0.027015177353827857,-0.013404906700092756
2020-04-20,-0.012813791774826222,0.007126124562213176,-0.01184453354338677,-0.017617685324817445,0.008044896736213447
2020-04-21,-0.027920552436879187,-0.006825274631933054,-0.03689930238360917,-0.030363359269034662,0.012591279936686517
2020-04-22,0.016895608108248528,0.019670860003665247,0.0296743755119111,0.022194605082412,-0.010216368870944237
2020-04-23,-0.0050916332882362525,0.00995486708021609,-0.0021330257731264624,-7.164948502524915e-05,0.005308821974708167
2020-04-24,0.00479448023615725,-0.004285520778353313,0.015770369460908373,0.013938840172711409,0.0023467689347855814
2020-04-27,0.005039687003401072,-0.006640444141094992,0.008043393785155395,0.014418112750486545,-0.018613846920983224
2020-04-28,-0.0018137820575173658,-0.004456556273727319,-0.018834505229960663,-0.004598129099169901,0.011511356824229546
2020-04-29,0.01330699849369199,0.005533445721913166,0.0354610437049665,0.026178126950277436,-0.005189195484332387
2020-04-30,-0.011866462701109026,-0.018116569301821484,-0.00041106380574906787,-0.009310527518647027,-0.011676853444934965
2020-05-01,-0.0250320368602045,0.00617125761149806,-0.02818520024516835,-0.026473477569025183,0.00856381697837727
2020-05-04,-0.025838951486372497,0.003504803873276119,0.011657474594842121,0.002758336474902201,-0.004703929997623146
2020-05-05,-0.01078953752105849,0.004241037483481591,0.011337280766808622,0.00923917739061797,-0.006401070731631653
2020-05-06,-0.020735067441889132,-0.012855591040204617,0.006156504892123493,-0.006778633174430615,-0.016136385486192673
2020-05-07,0.006381197433393604,0.015350754880484763,0.012876564708432126,0.012066887830823214,0.016707009533503125
2020-05-08,0.019310619010949326,-0.006010293229887331,0.013704875597668531,0.01654617440423478,-0.013000768447635758
2020-05-11,-0.012384790017129554,-0.006233636774804485,0.008938674821247217,0.00020480368225483936,-0.007806185068250371
2020-05-12,-0.01047870955938146,0.0038890673962401756,-0.020936871385941913,-0.01993150159293089,0.010264207333590791
2020-05-13,-0.012962156507267508,0.00962264814750724,-0.012515961173446555,-0.017685599354165915,0.006996438262800719
2020-05-14,0.0021104844703339065,0.008850059782004704,0.011352525476852282,0.011966932214425574,0.009786827849238788
2020-05-15,-0.009828542372711913,0.0056438144895878395,0.006491335981748225,0.004597069763043082,-0.002572753838705255
2020-05-18,0.036691324749584586,-0.007564144999551381,0.018632046534848845,0.03045985851396882,-0.021954069392372988
2020-05-19,-0.01692694122340077,0.00965020617044443,-0.002506373998263922,-0.010270847806495231,0.003741126456831889
2020-05-20,0.020464946761432845,0.0023742810342795018,0.01996838084657515,0.016987737926021707,0.002994438584430048
2020-05-21,-0.006135676655154243,-0.0145763375976391,-0.01089069013378452,-0.006903857784342993,0.002498130968438872
2020-05-22,-5.721827761118181e-05,0.005916836449104457,0.0034517802195377367,0.001899052461071582,0.006015611347863992
2020-05-26,0.030926678606431945,-0.014214859559966153,-0.0026995003152016084,0.012320443827792849,-0.013409673653315246
2020-05-27,0.030109837223221803,0.0018024320171106112,0.0054573628756022785,0.014879222689303528,-0.0018369425401940642
2020-05-28,-0.00360660038507965,0.003350344766475555,-0.0013027183110104756,-0.001845260352197453,-0.0036804246238112404
2020-05-29,0.002593169701305298,0.0073584122707384125,0.014652742724623247,0.004456176144519208,0.0071413868489189625
2020-06-01,-0.009376039853411067,0.004603768848692402,0.002999800117008622,0.004041919245821646,-0.00673244639896986
2020-06-02,0.011423009929003136,-0.0064768271714218395,0.00670773945822889,0.00827960222455193,-0.0036358821897244376
2020-06-03,0.02624505119252274,-0.01845018380928054,0.004498439679702981,0.01330820626150686,-0.013296799063786113
2020-06-04,0.006445842575874217,0.010526269495827023,-0.007013414415930397,-0.0026262393584437493,-0.014479748422922434
2020-06-05,0.04483207744615947,-0.02027532426346157,0.01982733877673515,0.025629208908384493,-0.007123142255402781
2020-06-08,0.004485168344758206,0.010822142733466267,0.007760074307744391,0.012087502620438118,0.00384406800735837
2020-06-09,-0.027237499012069843,0.00964183116931494,0.0072447308628214024,-0.007456728295923698,0.011358306996614997
2020-06-10,-0.023257064553695028,0.014324773012967418,0.012001561492996471,-0.005579757934922935,0.014827000682713809
2020-06-11,-0.07044013691877304,-0.007214084989501601,-0.04954900220615421,-0.057649106124534444,0.018901524026645244
2020-06-12,0.017919348190352347,0.0014163170663434865,0.007948023260204717,0.011975839501547014,-0.009641347593669969
2020-06-15,0.0018762558649836336,-0.0017832572551969017,0.012167159820215545,0.009335299591330282,0.0005547573639566039
2020-06-16,0.004131093293268551,-0.0004928345355281749,0.01717290257016546,0.019247743668783457,-0.015333963509406079
2020-06-17,-0.00789908073121326,0.0019106166939522051,0.0031707474602766794,-0.004153763734798921,0.004127741452905953
2020-06-18,-0.0007188150081486322,-0.001968455156468263,0.002709073079229851,0.0003848781860009698,0.01058776630646796
2020-06-19,-0.005588416592221757,0.011032995719469696,-0.0001638816370206353,-0.005714776620260098,0.0008017116226282095
2020-06-22,0.0025038779500650143,0.006462217682632332,0.011992778464193554,0.006415238420728109,0.00012275435897390885
2020-06-23,0.004662243139409661,0.008419646377624934,0.008510975707386903,0.004603723431914508,-0.006834634740084833
2020-06-24,-0.01922543413705058,-0.0034839130582626776,-0.02061569828565868,-0.025508882575245417,0.01072529682794121
2020-06-25,0.007435404344590557,-0.0006027175913517757,0.009519552827083722,0.010720703347515181,0.00288242284188156
2020-06-26,-0.01945770683571546,0.004463149702982783,-0.023615024066341972,-0.02375150431020201,0.01070379041132985
2020-06-29,0.010378099873941116,0.0005404803669293301,0.010906719502107087,0.014697589617713946,-0.0031466393544542504
2020-06-30,0.007449585457656838,0.004440918278166173,0.01960133991593649,0.012809581949266402,-0.004856854214977391
2020-07-01,-0.0029129406177420547,-0.004481089931769877,0.01167207615497512,0.007004621536533362,-0.0019417689410509142
2020-07-02,0.00471934553607789,0.0021606086958432247,0.006786701031673337,0.005507203822591178,0.0010398668935092115
2020-07-06,0.021752498740806425,0.005988741319838731,0.024584509595274362,0.015437148691428648,-0.004095227363873022
2020-07-07,-0.00859242181332065,0.006310260659329048,-0.006888837571451867,-0.010313664316010662,0.014056235781819693
2020-07-08,0.00027603120862584873,0.006211565862881185,0.01317172598154448,0.007648510763823779,-0.00399497293694584
2020-07-09,-0.013244999651793044,-0.0027044004055614135,0.00842354885694685,-0.005693023760114602,0.015921781347293607
2020-07-10,0.022930597174205536,-0.0025938951172596036,0.00682728559025958,0.010210533202870353,-0.005024713437090655
2020-07-13,0.00672504662315232,0.0012411575864292868,-0.020570448614218417,-0.008658919867574388,0.003306818480960816
2020-07-14,0.030304685184829205,0.004663568910189042,0.007078042161055009,0.012959019137050332,0.0014380034577732292
2020-07-15,0.004480474485505592,0.0008813320073604025,0.0020355685444100047,0.00918714737864601,-0.004667501188708734
2020-07-16,0.0023614449727509257,-0.009451688651900159,-0.006822563654971692,-0.003293245625426877,0.004749184312808019
2020-07-17,-0.0013088320359647687,0.008238009985450212,0.001158137397004877,0.002898959069003837,-0.002093620038204569
2020-07-20,-0.001467806601802124,0.004820170160796611,0.028370354987691915,0.008081778028051545,0.0024579989656330348
2020-07-21,0.009397357124484085,0.012050997596656066,-0.01042036933947188,0.0021273808273907235,0.0005981471019396167
2020-07-22,-0.000884163754968359,0.015202340363078104,0.0035227216110758075,0.00569221048318469,0.0029891630989582474
2020-07-23,0.005986433419812975,0.008825301770064575,-0.02611994964599751,-0.011931829985617037,0.011681004506464587
2020-07-24,0.0065718202973399364,0.008578870839228259,-0.009495687372265804,-0.006440557528431201,-5.8912638289498886e-05
2020-07-27,-0.012235270566202883,0.019753770786684832,0.017843039806041627,0.007292518555401584,-0.003711502568848557
2020-07-28,0.010304963744294238,0.00834113103275036,-0.012724810670850517,-0.006342265951937542,0.006918757607047965
2020-07-29,0.011796871020625321,0.0075102306547618625,0.011525944292864132,0.012298403712829531,-0.0017028310147622072
2020-07-30,-0.010742836775164855,-0.007400261112960993,0.005235415731557946,-0.0035676323242007646,0.006588472632070186
2020-07-31,0.007617064870270918,0.00908793109962347,0.01784555751600192,0.007902167861084886,-0.0006429934303257001
2020-08-03,0.017775031919690987,0.0011325390830079218,0.013506925392941405,0.006952230445854912,-0.005035140292997897
2020-08-04,0.004918252601349371,0.021277725496816835,0.003712291882369989,0.003862763954032955,0.009532509969214065
2020-08-05,0.016879692026071424,0.009283241730161151,0.0024780200541698605,0.006210930138471182,-0.008742880018396293
2020-08-06,0.0068755976271765995,0.013274069532868138,0.01324469211562418,0.006684245834542191,0.005586100860748289
2020-08-07,0.02175393309011464,-0.01588530528005727,-0.011542335720454822,0.0007181641500029201,-0.006666230958418118
2020-08-10,0.014798578225806658,-0.003458957447482258,-0.0042730217168611695,0.0029886267844172476,-0.0044738372801408355
2020-08-11,0.00037633752171228885,-0.05369440853432972,-0.01894106934087547,-0.008254596741539832,-0.011884480158157462
2020-08-12,0.002727366787674157,-0.004668202325739945,0.02515147576755994,0.013942494502587222,-0.009096309077406661
2020-08-13,-0.005908880759550539,0.023618065792215592,0.0022807362556409583,-0.0018078754088892701,-0.0106888200972165
2020-08-14,-0.0048117229655145755,-0.0043092158240957135,-0.0011743673655136844,2.9750338874867666e-05,-0.00390683453782803
2020-08-17,-0.019814219764601182,0.02169391289315903,0.011610469332675732,0.0031766349355468737,0.0025124134379375107
2020-08-18,0.007495904153729027,0.009008003623491856,0.009625411443228149,0.002160248386130048,0.007152192643361532
2020-08-19,-0.005376062532249981,-0.03156545548841261,-0.006726945819485297,-0.004163713617879261,-0.0062511695748957985
2020-08-20,-0.005260419677437955,0.006913929262821528,0.013871464027269464,0.0031134334899955984,0.009039498088546871
2020-08-21,0.006355509361665623,-0.008010905834894388,0.00693003095194733,0.0035476252143999965,0.00599195509214856
2020-08-24,0.02497231893878915,-0.005658401286623649,0.006244242459060301,0.010132865445517059,-0.0016249775015610979
2020-08-25,0.0034805770708794537,0.0012154763574758753,0.007862195316605591,0.003499718978564159,-0.007653133446917981
2020-08-26,0.006140133682293714,0.011808847672626355,0.021339133890575734,0.010025643877228596,-0.0038266738008715384
2020-08-27,0.01029531080488022,-0.011561927956646234,-0.003116679691049118,0.002186416939297109,-0.017008787163790617
2020-08-28,0.007746613051116125,0.0173802350530341,0.005085214883045586,0.006459488120178047,-0.0007444410547018387
2020-08-31,-0.002333606765057894,0.002386259791001155,0.00803331707112176,-0.0036224890120403197,0.006641174387520543
2020-09-01,0.0023390652234873688,0.0011902895553947967,0.017091274905923326,0.009418345494347502,0.011437902694208857
2020-09-02,0.014321617846338786,-0.013131628719242117,0.00946932713018378,0.01446397347090489,0.009520257785364361
2020-09-03,-0.015923849223775877,-0.00810423703378893,-0.05070040276618981,-0.03441431425806307,0.0028405549428818233
2020-09-04,0.0007793418862760415,0.0027602959130217375,-0.013325720181141532,-0.008164683235581394,-0.018987434371699585
2020-09-08,-0.0023818443340773987,-0.0019269219593246456,-0.04806403916971003,-0.02732276770614972,0.006144308052790759
2020-09-09,0.008402212146066068,0.00970825655471863,0.029375960264243606,0.01974733673553475,-0.002686884859446126
2020-09-10,-0.00833220320707595,-0.0032231430104036063,-0.01993670068056519,-0.017363605761255396,0.00508229457293341
2020-09-11,0.0005968302213132937,-5.486005292487661e-05,-0.006939582632499719,0.000509024271750258,0.002132482735466734
2020-09-14,0.009223190167382489,0.007892586821005798,0.017415034738858415,0.013171357303125575,-6.055483311184773e-05
2020-09-15,-0.004546694502590154,-0.0023927480714920346,0.014173839228814211,0.005052288596354648,-0.002431959409626816
2020-09-16,0.002968822002540783,0.0028345831622316187,-0.015946673723369664,-0.0039684300839035735,-0.0029864350278344665
2020-09-17,-0.00701303935432096,-0.005489995652194879,-0.015622174904663777,-0.008795820890585393,0.003056708134600239
2020-09-18,0.0007337934412749991,0.0013117087099276947,-0.012762301393568043,-0.011512577864783546,-0.0031083147089752128
2020-09-21,-0.023784438301272637,-0.020087296599797022,0.0023979900940214183,-0.01112943537813027,0.00507357508215156
2020-09-22,0.005351607204881814,-0.004846314367596194,0.01857874021172856,0.01018470209126332,-0.0007901113275062821
2020-09-23,-0.02124581142114923,-0.021606497297661065,-0.030534476475191363,-0.023191160179257597,0.001338943309529883
2020-09-24,-0.0042459777064877136,0.003718800733685912,0.004656389843457509,0.002665188301745669,0.0038298053728760273
2020-09-25,0.00828859580979846,-0.0028499771605223767,0.023248829367517265,0.01616723148796173,0.0
2020-09-28,0.014682805334754079,0.01006056066236427,0.02076879616599636,0.016609232160713194,-0.0028456076817797715
2020-09-29,-0.01451714405822202,0.008432402483858015,-0.004509286623264219,-0.00544608853737627,0.0011529564504795253
2020-09-30,0.011879870609182719,-0.006004867330144381,0.006849026521696722,0.007582015186552438,-0.009584617495463355
2020-10-01,-0.004320457210469253,0.008920516455577454,0.015872691898874303,0.006419980968974448,0.0016495106473770615
2020-10-02,-0.003961945004020473,-0.0008953758525005462,-0.028131399968835957,-0.009494264914587713,-0.003734008923186316
2020-10-05,0.005587688112017153,0.004872915921881216,0.021326179241111465,0.01773301996438703,-0.019539632460778056
2020-10-06,-0.009888896673007741,-0.011760774579356315,-0.017846915751541848,-0.014215947228777392,0.005389414579287211
2020-10-07,0.014410724143714138,-0.0004512229536247636,0.017299104714942004,0.017406621930998734,-0.007292413454016433
2020-10-08,0.00872052449200611,0.0035549310375408982,0.005323088129432385,0.008862626827287556,0.005399338961859623
2020-10-09,0.002463392025713329,0.018161347296547614,0.015279829617333096,0.008930125044862125,-0.0001869788679108586
2020-10-12,0.0033846949699478657,-0.002871682500567352,0.0308706209575218,0.016087415278515094,0.0031854054268116716
2020-10-13,-0.01894554796051451,-0.015728823528417535,-3.3694127915762095e-05,-0.0065258275618701456,0.007160787428290627
2020-10-14,-0.0065941025509078655,0.003094772946095059,-0.00835289530560801,-0.006283538657171905,0.002287755798612734
2020-10-15,0.003508559203102113,0.003646120384284801,-0.0067107078782293605,-0.0012357791273168717,-0.001727520574820951
2020-10-16,0.0012284893603737856,-0.0034652086045857677,-0.005480986125731224,-0.000604104185958243,-0.0027806458085124497
2020-10-19,-0.013779425786813015,0.0005047466985432791,-0.01632523004889752,-0.01520371817661259,-0.003779367803307232
2020-10-20,0.0051198240935244055,0.0048209014703402,0.002149480058502018,0.004005836585213585,-0.009516323199768695
2020-10-21,0.0005712421145489532,0.007531414803434444,-0.0007735177989957043,-0.0018932420314072829,-0.0034530261345290247
2020-10-22,0.006803730061862856,-0.009800687777642758,-3.5474339027175006e-05,0.005485498676211398,-0.010397349052276628
2020-10-23,0.005198270877287747,-0.001062475196895396,0.0019706694411540937,0.0033952154871443874,0.006112748201386298
2020-10-26,-0.019839222826878,-0.0005037860400700644,-0.014996136892636569,-0.018479895038662653,0.00930317408628012
2020-10-27,-0.007722195634957463,0.0026323226696718383,0.007808346508434427,-0.0034475319838448426,0.006709374768435472
2020-10-28,-0.029872427439621263,-0.01614344386479838,-0.03898667850195481,-0.034178631460784925,0.0009339561348242764
2020-10-29,0.004035862336373874,-0.004144728133141373,0.017486504971034877,0.010163307424873036,-0.009706919321871288
2020-10-30,0.0019353848458132372,0.004561020978312902,-0.02536286812001609,-0.010424811880082818,-0.009865492006104093
2020-11-02,0.011936620777438067,0.009704919089013941,0.0022274686910597197,0.011208481598526276,0.0074900817453165125
2020-11-03,0.01135532941090367,0.005676996717700833,0.017297272823490584,0.0176557636169965,-0.005801554283919708
2020-11-04,-0.002226233862444471,-0.0005588578456844351,0.04463884133924334,0.022349197242496288,0.02169232201269433
2020-11-05,0.006208462873671827,0.022983923404670703,0.026070993542178345,0.019502752911005894,0.0017381460577297059
2020-11-06,0.00674865835559757,0.0014213621387162423,0.0007470810224938784,-0.0002284461695238882,-0.01208442654537878
2020-11-09,0.06056975593390446,-0.04427097823171633,-0.02043373635183543,0.012565722581789673,-0.02101492001135785
2020-11-10,0.031512396061124326,0.0033127817282887495,-0.017914436109169762,-0.0014663912043937355,-0.005767398935153878
2020-11-11,-0.004858196039513318,-0.004326595410341194,0.022369531906095474,0.0074283173358471455,0.0036091586650390806
2020-11-12,-0.011654985061325118,0.006060679556170845,-0.00469371523815687,-0.009700772342935537,0.017017968339472667
2020-11-13,0.01201493829465794,0.006819714153532219,0.008772770198711255,0.01384453118152007,-0.0013258598519464426
2020-11-16,0.02497585076203701,-5.650127239831271e-05,0.007802335210307598,0.01248275783031727,-0.0024034188712847016
2020-11-17,0.00025738977701750265,-0.0036691725592956637,-0.003172159438780686,-0.005378476459340531,0.0065282201426855035
2020-11-18,-0.013252686092630972,-0.005722348480656891,-0.007390478375073561,-0.012034909339868949,0.002896859466787083
2020-11-19,-0.0023471488144080066,-0.0018804594035273237,0.007825261632989466,0.0042102197906501715,0.005148776538997923
2020-11-20,-0.010978975671428581,0.0030257979459697992,-0.006840421099180483,-0.006847885794179165,0.008869424852902874
2020-11-23,0.011144878377681744,-0.0196938167555728,3.4175660289959e-05,0.005994684901828196,-0.0045817288247915755
2020-11-24,0.019081663374245217,-0.015328336846880064,0.014050055975648679,0.01611360338835821,-0.009951401869158882
2020-11-25,-0.0033771943070991517,-0.0004717367343725076,0.00614673989446346,-0.0015420671581998224,-0.00307887457643774
2020-11-27,-0.00677734224665294,-0.010146901518740647,0.00921423778058661,0.002784987016128504,0.009705410787430369
2020-11-30,-0.01140142239194153,-0.006674981596057172,0.002039824410734692,-0.004426739732458218,-0.0012484045023183343
2020-12-01,0.003363719371602736,0.0210595460814611,0.012816111418553211,0.010937054107454935,-0.014744743229683444
2020-12-02,0.003221897930868911,0.00752153069206285,0.0012854720787720542,0.0021037190070782863,-0.00793644923409198
2020-12-03,0.002603967139500174,0.007873502810363364,0.00141498268312934,-0.0002726506594055156,0.008064173870952596
2020-12-04,0.0014284556529808867,-0.002835427586930339,0.0040754634775852505,0.008617967314004993,-0.014665878515035868
2020-12-07,-0.009120382773655344,0.014914066598165077,0.005662402747057316,-0.002055124491223359,0.009020504863732848
2020-12-08,-0.004580365671772446,0.003487910186290799,0.00338495669138017,0.0029263840681168496,0.004725604557162422
2020-12-09,-0.002980007569546861,-0.017094017094017144,-0.022641083701375075,-0.008969061686290747,-0.003305042744573994
2020-12-10,-0.000703214835317989,-0.001913054093070632,0.004015676256569067,-0.0003271093361389976,0.008863777506590287
2020-12-11,-0.004222593745742298,0.0018586706605219216,-0.002214649134426927,-0.0011725178713406503,0.0035394863717597147
2020-12-14,-0.015636703457205248,-0.005507636250083436,0.007255177296940474,-0.004477057299700715,-0.002771143756878036
2020-12-15,0.006865599001088629,0.013990959829817351,0.010689515786000747,0.013519124813224703,-0.0033474269683169133
2020-12-16,-0.011008116440647808,0.005519095329445722,0.005499582112958201,0.0015696776999523099,-0.0026617674517495082
2020-12-17,0.012482488251812196,0.010520363984510617,0.006537769052459286,0.005592049071031058,-0.0026458677817711163
2020-12-18,-0.005563468224800028,-0.0016974258370123785,-0.003022815061358375,-0.003993188453463747,-0.0029976001386616824
2020-12-21,0.0002685978577185999,-0.003173869592184575,-0.001870500102979622,-0.003575459996441932,0.003966099361720321
2020-12-22,-0.007203904294506791,-0.007903112071065643,0.0027190333556474933,-0.0016854546199452924,0.00516073674162576
2020-12-23,0.010636382541987066,0.00664787877129025,-0.005035809955965753,0.0008986759952114287,-0.006909508745549187
2020-12-24,0.010212242374399327,0.003985267471422693,0.004412347962353902,0.0038903213980039375,0.003957379152234042
2020-12-28,0.008299143128694952,-0.003629142996869339,0.010078736701892632,0.008591013382000412,0.00044505804023531326
2020-12-29,0.005078602703519897,0.003642361648136694,0.0008957139894514299,-0.0019078541327410825,-0.001270524858631772
2020-12-30,0.00034841908661298326,0.007655178894261816,3.175301141133957e-05,0.0014267389233231231,0.0021632209378916745
2020-12-31,0.009666889961703173,0.003714145601823482,0.0024602778420856897,0.005080816551516598,0.0014603671231312454
