Date,AAPL,AMZN,GOOGL,META,MSFT
2020-04-07,-0.011582157868479714,0.007013456003121421,-0.0005324840269409492,0.019812654738507796,-0.010770016107204072
2020-04-08,0.025594401338810302,0.015609461784076739,0.020666980199644858,0.03228094055429853,0.010031287839873615
2020-04-09,0.007216366385254247,-0.00011748445832981957,-0.00035632966308474234,0.00522156541340868,6.0603985349239053e-05
2020-04-13,0.01962756568629387,0.0617350661426328,0.003182689877528677,-0.002283361936021522,0.0022404606791028847
2020-04-14,0.05050303705770842,0.052769449861283624,0.04529047898995775,0.019337484039268382,0.049483049850594485
2020-04-15,-0.009127173788098908,0.010668695718768717,-0.0062677172281478954,-0.006735169957440612,-0.010477597290092233
2020-04-16,0.007945706099349303,0.043554542393708484,0.00010338650411778616,-0.004068347756083557,0.030020955959214835
2020-04-17,-0.013568791965712035,-0.013782136130354505,0.017154088837545434,0.016964507944008167,0.008811495211311637
2020-04-20,-0.020756586417780554,0.007835757606907912,-0.013956214764477837,-0.005579078536925408,-0.019820929254292796
2020-04-21,-0.030910501840149762,-0.02736033095931456,-0.03884553294992099,-0.04174159772836583,-0.04135695450055066
2020-04-22,0.028803505949020813,0.015192527091639096,0.038155029165676924,0.0672132710801645,0.03396490561735832
2020-04-23,-0.0038752571134629266,0.015214823484082762,0.010139738823520705,0.015635289313797873,-0.012102399937790165
2020-04-24,0.028869702426136845,0.004488511186874211,0.004271693468032245,0.02668394569356991,0.01825923309384314
2020-04-27,0.0007067798645179479,-0.01419786171076054,-0.0044963103892703415,-0.0135213200948745,-0.0028644590717610274
2020-04-28,-0.016209442662698192,-0.0260606110425593,-0.030113411152976832,-0.02448019755529096,-0.02436071714380672
2020-04-29,0.03284479262559992,0.02533616474965794,0.08891026065986729,0.061669677550511226,0.04487353702707453
2020-04-30,0.021096471787877658,0.042689574239964,0.0033676405027727174,0.05417389708765197,0.010032172191478894
2020-05-01,-0.01609928508641978,-0.07597409237648922,-0.02181642249120619,-0.011919406497622798,-0.025891384970476494
2020-05-04,0.014148940667251253,0.013101236487597756,0.004236007322681479,0.014782196702813444,0.02446004015083103
2020-05-05,0.01500846465084682,0.0007815221854263754,0.01974434561780014,0.008818211843093726,0.010735860870515035
2020-05-06,0.01031734409752283,0.014436139090531874,-0.0026608508135436137,0.0067609287136931595,0.009847179389927962
2020-05-07,0.010345056841831513,0.006953694859791026,0.017726417216938017,0.013383216205530957,0.005807187744529152
2020-05-08,0.023801803927724352,0.005068389389295991,0.01099869779298479,0.005159613074113389,0.0058824110973660915
2020-05-11,0.015735346439589737,0.012350743942999287,0.013905459533735565,0.003908529017260687,0.0111543101919378
2020-05-12,-0.011428202414795252,-0.021606420523622827,-0.020241003234866994,-0.01444776503239975,-0.022652026328110808
2020-05-13,-0.01207451460060982,0.004654320575239401,-0.01952487452199858,-0.02379826819564712,-0.015122241108105339
2020-05-14,0.006143441057818277,0.008838926123896362,0.006326574383171746,0.008337383819471578,0.0043393239244495785
2020-05-15,-0.0059120292409124975,0.008761547889003296,0.011939198928938133,0.019679956455973313,0.014568161779603406
2020-05-18,0.023561467199840314,0.006838841203809398,0.008827114081785936,0.010954096740227515,0.009554409936123331
2020-05-19,-0.005778696269012618,0.009508426590011165,-0.007782602132779259,0.017308409024453963,-0.0069222052648477694
2020-05-20,0.01944839317980329,0.019846275173532213,0.025291172430456532,0.06035600803409169,0.013870755567079174
2020-05-21,-0.007455381790536508,-0.02049693045417056,-0.0017101587027276155,0.006174680622387019,-0.012011202322120385
2020-05-22,0.006438327438175406,-0.004029821100215103,0.004613371531651866,0.015212447476393276,0.0004361234580450013
2020-05-26,-0.006773570730558953,-0.0061636144559754635,0.005752715789665963,-0.011536362392391308,-0.010571688949255753
2020-05-27,0.004356779270237254,-0.004736042347035618,-0.0007666652064549639,-0.01317822640003441,0.0013220380612861682
2020-05-28,0.0004401135267200207,-0.003854151605534595,-0.0014364352504890876,-0.016060016835259594,-0.0022554667910511528
2020-05-29,-0.0009740376999293199,0.017187950901155657,0.010773910589810587,-0.001641149711209211,0.010198639051133052
2020-06-01,0.012297776040329111,0.011738616181262485,0.0009416291793509224,0.030298988290735185,-0.0022921157808251102
2020-06-02,0.004629719316845637,0.0005543957444538172,0.005185231615191022,0.0034926731713935677,0.011376862411538458
2020-06-03,0.005504758704814261,0.002422733405640143,-0.0021215295436020076,-0.011000321608605534,0.0024334510901886652
2020-06-04,-0.008611902429045859,-0.0071820481181339435,-0.01733550989923016,-0.0168143265453784,-0.013163613253300177
2020-06-05,0.02848089331838155,0.009103493113018724,0.018185723638962203,0.019797631155868967,0.023398364451811426
2020-06-08,0.005912519186097143,0.016536458949464095,0.005569396780712221,0.002729906027312934,0.006196693151676813
2020-06-09,0.031578099449675934,0.030427139202305886,0.002789978670115101,0.03141754834980892,0.007644670744062498
2020-06-10,0.025727520002446047,0.017913292558120908,0.008690958633298385,-0.008128449315086161,0.03709182734750449
2020-06-11,-0.04801054116746606,-0.03380230045218746,-0.04287570349511294,-0.05195792536190058,-0.053698300068424354
2020-06-12,0.008633545269699727,-0.005058743377937103,0.007861080337604687,0.01849137507560994,0.00789169206044149
2020-06-15,0.01236725732397903,0.01086830941079775,0.005534327804736172,0.017149353764214448,0.0063919247395720635
2020-06-16,0.026502214967582205,0.0165547312399128,0.018110431853739284,0.01354836223929512,0.024505002476927107
2020-06-17,-0.0013916843817236568,0.009830663019560593,0.004196206004804859,-0.0005092450139468907,0.003461385365143288
2020-06-18,0.00039838296640537507,0.004922484646629588,-0.012681018871866678,0.0017408613261247208,0.010708232758524616
2020-06-19,-0.0057147159643545775,0.007923935918584757,-0.006610300478046671,0.012079213801302835,-0.005959661417403783
2020-06-22,0.026163556852020653,0.014508287231048467,0.018264055700815796,0.001800874396040708,0.02777372142043144
2020-06-23,0.02134478685617691,0.018641697717608263,0.00918199303902778,0.01262424631976411,0.0066808419250503626
2020-06-24,-0.017651939233842895,-0.010855867894827953,-0.021366379658888213,-0.033933289629798025,-0.020157678269085433
2020-06-25,0.01327545388316187,0.007380066387785211,0.005863011540701457,0.007093338522972559,0.012636706568319944
2020-06-26,-0.030725701742885247,-0.02240276315369638,-0.05451382013764661,-0.08316347619500886,-0.020016122792930857
2020-06-29,0.02304656187160048,-0.004638148068063508,0.02541573959453558,0.021103213751299865,0.01074722593146027
2020-06-30,0.008347746735082762,0.029264486024190406,0.014944494988241352,0.02914254248929815,0.025549273622192503
2020-07-01,-0.0018915573854124679,0.043453386195574595,0.016889425770148625,0.046153171555804784,0.005847497970782989
2020-07-02,0.0,0.004029609482701257,0.019368888683237717,-0.017385869313517266,0.00762088654265769
2020-07-06,0.026750191412557633,0.05768955229869066,0.020218715602778436,0.029388998187580784,0.02152611330061438
2020-07-07,-0.003102671776493704,-0.018619371729473477,-0.00648835064773301,0.0024140295339087903,-0.011627997148082159
2020-07-08,0.02328986494599028,0.026995584181255694,0.009181915600011026,0.011292778847812546,0.021993094317457773
2020-07-09,0.004300365515793159,0.032949191382365184,0.010015850556916783,0.0037770010630484574,0.007001010445028655
2020-07-10,0.0017492521527739946,0.005457748808544549,0.013400210203345697,0.00233132665916691,-0.0030331314733674786
2020-07-13,-0.004612945893480935,-0.030000019073486373,-0.01740106461046298,-0.02476843155420083,-0.03088870764464291
2020-07-14,0.016548423591952632,-0.006443299095769239,0.005706962931936399,0.003054238104948981,0.006181494706245072
2020-07-15,0.0068772152611285,-0.02436122126125273,-0.002616967732185338,0.0022942631755409337,-0.0014879422703309997
2020-07-16,-0.01230510182125566,-0.002981196241378159,-0.0012921532174047234,0.002705247825231183,-0.019803883824072943
2020-07-17,-0.002020191310135089,-0.01264375276193297,0.0012739340887022443,0.004565608111908759,-0.005100077352691912
2020-07-20,0.02107412819812704,0.07929519957328535,0.030978643320618948,0.014006598802017267,0.04298101891034389
2020-07-21,-0.013801791334638991,-0.018314900474015072,-0.005064429790821334,-0.014953975870937386,-0.013468628526711601
2020-07-22,0.0028091830003402762,-0.012229630062539742,0.005739391981154807,-0.007776691979019201,0.014371074327147015
2020-07-23,-0.04551646978643309,-0.036568799201794455,-0.030737648345850688,-0.030308042286144254,-0.043494565051701795
2020-07-24,-0.002477108747566903,0.007486874288995304,-0.005630658025760571,-0.008125351352529675,-0.006122183463824871
2020-07-27,0.02369985857301038,0.015387648743417026,0.014069811037257463,0.012092964275755236,0.012667621961879982
2020-07-28,-0.01642721179807205,-0.017962780502695397,-0.016855968994305304,-0.014475368808510192,-0.008977234454487726
2020-07-29,0.019168446830452934,0.011065474265779418,0.013207813199899388,0.013775287985620777,0.010097932877042304
2020-07-30,0.012100153333108654,0.006049030252796905,0.009753773133751809,0.005186646630882752,-0.0007841433636068817
2020-07-31,0.10468841191221134,0.036960821567137314,-0.03277499268707573,0.08174846606672448,0.005443895407507782
2020-08-03,0.025197625566757198,-0.01668096589563972,-0.0034880085370346814,-0.006740910549600465,0.05624139370639902
2020-08-04,0.006678480262187536,0.008657119256458845,-0.0063798765395233215,-0.00845370082901431,-0.015008773229602701
2020-08-05,0.003624513860014611,0.021090645909052075,0.0039298704906274295,-0.0028420685683330227,-0.0016410136552613697
2020-08-06,0.034889118762425175,0.0062308600392182445,0.0174836001597809,0.06486838954784258,0.016013882700419257
2020-08-07,-0.02273574573453363,-0.017841853651889505,-0.004372105196540965,0.011911873819490326,-0.017887651863454423
2020-08-10,0.014534788325661241,-0.006093187166982039,-0.001034364691687828,-0.020265195290377847,-0.019907986618291518
2020-08-11,-0.029739762439377704,-0.021437993092404684,-0.010876440196474935,-0.02612160825369625,-0.023385292102310218
2020-08-12,0.0332341740984603,0.026478049605839216,0.018033863597541222,0.014680164057318423,0.028567080845336656
2020-08-13,0.017697617238508823,-0.0003858318082136103,0.006243208609583162,0.005425090357079165,-0.002342218248458483
2020-08-14,-0.0008911936768226658,-0.004112558082955964,-0.007925408870570472,-0.00022945161417031734,0.0009583677997015982
2020-08-17,-0.0026107233950359854,0.010924312234330102,0.007716314920633849,-0.00030631939019387655,0.00660599236846382
2020-08-18,0.008332711084982458,0.04087466955935781,0.026077754166010214,0.004518418742889052,0.005754383986939837
2020-08-19,0.0012546805718993692,-0.015701145907449088,-0.0071798006640840795,0.0009529414438276262,-0.006067150698579771
2020-08-20,0.022189681657104776,0.011314270642265756,0.020484142036629516,0.024448613031856192,0.02327153171075791
2020-08-21,0.05153229595205233,-0.0038364352508537536,-0.00043140083057580103,-0.00743439598774065,-0.007270113438107129
2020-08-24,0.011960494913632047,0.006923017605080961,0.006080371201914625,0.0164037348774706,0.00314533231199543
2020-08-25,-0.008203954941529035,0.011800549645987202,0.013058680945394086,0.03474695848896969,0.013009344715291693
2020-08-26,0.013599049483647985,0.0284955613728457,0.023837793860477907,0.08222364508419,0.02161962244539395
2020-08-27,-0.011954213402472713,-0.01215915158498826,-0.009494333734050175,-0.03517508518932766,0.024553540137562058
2020-08-28,-0.0016198804573608339,0.0005293902228860059,0.006699278007717524,0.0015007995006277586,0.010283185194097877
2020-08-31,0.03391212612614325,0.014451219151166761,-0.006038675317531217,-0.0015664666262239502,-0.014765388251146705
2020-09-01,0.03983266582602529,0.01395547583299983,0.015679292112812604,0.007639714862237801,0.007715187188502393
2020-09-02,-0.020718683905091462,0.009239471142122424,0.03764777331357494,0.023896427456218783,0.01927210022698711
2020-09-03,-0.08006083807001074,-0.04628410915968095,-0.05117054604713556,-0.0376198321785679,-0.06194682756572567
2020-09-04,0.0006619251881516686,-0.021787358799564616,-0.029640796922448143,-0.02881948054758432,-0.014035971746265918
2020-09-08,-0.06729493454153412,-0.04394435952982134,-0.03643415804651262,-0.04092255944443135,-0.05409578838950624
2020-09-09,0.039886626088286636,0.03770662418145765,0.015509293618778397,0.009441014427678862,0.04258383150950418
2020-09-10,-0.032645821153773014,-0.02860545100214451,-0.013689044799489514,-0.020568451535914467,-0.028018364281694463
2020-09-11,-0.01312885845051126,-0.018547317429499666,-0.006742814565446564,-0.0055207371528691596,-0.006524834857965733
2020-09-14,0.030000010524546816,-0.004251985314208007,-0.004572078523270462,-0.0017253992860265521,0.0067637301403491445
2020-09-15,0.0015603577310494554,0.017132004407634627,0.017424087653344245,0.023558246535154703,0.016406390034056306
2020-09-16,-0.029513619549050074,-0.024723344317983953,-0.015002027517554417,-0.032670124938873,-0.017865879458433098
2020-09-17,-0.015963766890009667,-0.02253666798925036,-0.0165665174086862,-0.03301445355361088,-0.010436279876503751
2020-09-18,-0.03172018934058973,-0.01788790878106783,-0.02417553151069385,-0.008986893422832987,-0.012419458046122989
2020-09-21,0.030325842666877767,0.001881613182508124,-0.014437284209393275,-0.01734438592367593,0.01072913149553778
2020-09-22,0.015715872860973645,0.05692335984779917,0.02075308195914527,0.026596869116466415,0.024093883585994513
2020-09-23,-0.04194622853631125,-0.04126889165142078,-0.034545500884013314,-0.022492678300482738,-0.03292832953614988
2020-09-24,0.010269014266770515,0.006643681788120581,0.009557437289953397,0.002047935259823941,0.012961751595890858
2020-09-25,0.03751600148627121,0.02494874307344297,0.011385611145285024,0.02120000933511501,0.022786776094616323
2020-09-28,0.023868800892271835,0.025498115680328004,0.013619969445423763,0.007848750967798024,0.007794796241088919
2020-09-29,-0.007567744261388731,-0.009190126805558863,0.005045855266354593,0.01935192366923366,-0.010408432650196087
2020-09-30,0.015075952485795074,0.0012241460404771587,-0.00028671321264461813,0.000420010827780537,0.014812273295201184
2020-10-01,0.00846224097321957,0.023034752317315554,0.015215893292794602,0.018060627480080083,0.010126959662425605
2020-10-02,-0.03228030578240082,-0.02988273802333874,-0.021708664587926862,-0.025090919820209612,-0.029511581898020722
2020-10-05,0.030791131783588277,0.0237440429687501,0.01870713864968554,0.01811936662548974,0.020321053722731186
2020-10-06,-0.028669742949039567,-0.03102028886576813,-0.02145215137376877,-0.0226335809521111,-0.02124713179406279
2020-10-07,0.016967352863092255,0.030881037106998743,0.005596045133689165,-0.00208780445613721,0.019037500470497237
2020-10-08,-0.0009560692300375484,-0.0016084400175445657,0.016646665072158617,0.02185024340420383,0.00357424396690198
2020-10-09,0.017396114484315328,0.030120249141207367,0.018214715000732795,0.002616355343372234,0.02483604490397706
2020-10-12,0.06352016920294856,0.04754990740220588,0.03584350146071302,0.04272985715461064,0.025902679628657
2020-10-13,-0.02652717077686606,0.00020333647320058823,0.0015850752358008702,0.0014146735323765647,0.006594257659713776
2020-10-14,0.0007431993495821132,-0.023208080547411636,-0.002316604589355231,-0.01564425783868284,-0.008974335348416629
2020-10-15,-0.003960742982004661,-0.007450142689235051,-0.0050975866434359585,-0.018762691186747005,-0.005433390963715312
2020-10-16,-0.014000468205634498,-0.019750480983333984,0.007862528654607015,-0.002961890844753623,0.0
2020-10-19,-0.025541747322047725,-0.020013957457728493,-0.024079751833670837,-0.01703451972174186,-0.024765343679907792
2020-10-20,0.01319179942415638,0.003055554339711275,0.013810896659696148,0.023565456328765944,0.0020073369362305638
2020-10-21,-0.005446327771269521,-0.009968886774915697,0.02250684884391596,0.04174769726097072,0.0006989158614889579
2020-10-22,-0.009583368073953102,-0.0026812857408547996,0.01303286283761751,-0.002188737725009382,0.00041877392754741116
2020-10-23,-0.006134045097641816,0.008814971867029398,0.016381884562630233,0.02398263201673867,0.006235847941835626
2020-10-26,8.70946673949824e-05,0.0008238907949942309,-0.029816853210294036,-0.026967398360508543,-0.028442025129656878
2020-10-27,0.013472405826078004,0.024723687101579017,0.009209369486867569,0.022301784892457377,0.015089547956329996
2020-10-28,-0.046312310866848394,-0.037595069983728635,-0.05508852922957863,-0.055137884849008834,-0.04956618107532895
2020-10-29,0.037050327936856364,0.015249235849637444,0.030500268140711384,0.04916507341363263,0.01006498290925606
2020-10-30,-0.05601799374904348,-0.0544564552314909,0.03804405680296763,-0.06309877119667406,-0.010990460654522471
2020-11-02,-0.0008266910621861356,-0.010430948040659138,0.005080140979096814,-0.006651186242675466,-0.0006915526707097497
2020-11-03,0.01535354352695717,0.014621516534147005,0.013137705785392972,0.01507495442298401,0.020263831186709602
2020-11-04,0.04083655480454906,0.06322966294024535,0.060881516732016916,0.08322671780350976,0.04824899573024721
2020-11-05,0.03549367091722866,0.024941733698923496,0.009536798898043486,0.02540189883062105,0.03188673430707367
2020-11-06,-0.001136067672873553,-0.003199936061909714,-0.0015715145541298492,-0.0043097928354426385,0.0019258709305778332
2020-11-09,-0.019968040507140294,-0.05062255447737596,0.0009603284407138091,-0.049896179891314896,-0.023824610750046715
2020-11-10,-0.0030089026154825893,-0.03458294580536425,-0.013454916420210572,-0.02274276603043779,-0.03379276377480933
2020-11-11,0.030352735058056357,0.03372959332756431,0.005472567182185362,0.014866566046930263,0.02625486502729979
2020-11-12,-0.0023432623264185715,-0.008640935353967705,-0.0025241144173692165,-0.005064104081727194,-0.0051259197665375344
2020-11-13,0.00041958233395167355,0.005957652481424658,0.01689215295712132,0.006798236500384469,0.004966596489885067
2020-11-16,0.008720244908054342,0.0007190451875813686,0.0009988216957534934,0.007257539686722714,0.003325503510503758
2020-11-17,-0.007564455945216597,0.001469221257177411,-0.006972729321887194,-0.014195348503136973,-0.012751586564375028
2020-11-18,-0.011391215511549757,-0.00963120822903818,-0.011932046374097838,-0.011018481807173575,-0.013183496096224046
2020-11-19,0.0051682064810116835,0.003722494885254779,0.010300821071492106,0.0035668559792210175,0.006348212503831219
2020-11-20,-0.01095751988110616,-0.005652814007175211,-0.01261822096495202,-0.011870869155286123,-0.009556566749090334
2020-11-23,-0.029742696214635878,-0.00032591205652088284,-0.005079596578917878,-0.0047089722517369426,-0.0013308969918455205
2020-11-24,0.011594311148766634,0.006348492495275249,0.02103546247991206,0.03162841741254452,0.017847606442212394
2020-11-25,0.007466961032071673,0.02149089105013391,0.00013039075564402758,-0.004802817481283528,4.680339867202399e-05
2020-11-27,0.004826547716213048,0.003224444340751864,0.012975151773004567,0.008055518076158341,0.0063590023800799145
2020-11-30,0.021099732715815556,-0.008543726224847115,-0.018253657992695516,-0.0030237393683786307,-0.005389377867020206
2020-12-01,0.03082723859967973,0.01642659261366375,0.02334688555275566,0.034588378567538935,0.009996643587733667
2020-12-02,0.0029334878768132455,-0.005139620139509304,0.016492524813672693,0.003385155762207548,-0.0038851411246939582
2020-12-03,-0.0011375844966252657,-0.005244192164348127,-0.0017150174724038791,-0.01972029154458499,-0.005246818332856007
2020-12-04,-0.005612404553069994,-0.007578327983446487,0.0010540017679212532,-0.007628117860428607,0.0005602725613300663
2020-12-07,0.012269901250553383,-0.00144820943300783,-0.003690348588184733,0.021022493548409793,-0.0003266364557067414
2020-12-08,0.005090971100090824,0.006108347649924184,-0.0031370390940255177,-0.0076335113926429,0.008026517295521396
2020-12-09,-0.020903559164152763,-0.02300385041546993,-0.018478129494253426,-0.019336517229986083,-0.019489733614457605
2020-12-10,0.011988787961301206,-0.0008730964486967085,-0.0057427321046474855,-0.0028787961048291066,-0.006043457144349285
2020-12-11,-0.006734912472681875,0.004813852496939441,0.004044844493185096,-0.012882365700430998,0.013015399359053381
2020-12-14,-0.005146508483061751,0.013011701561464806,-0.012699988435656118,0.0023396038446075185,0.004407636125890013
2020-12-15,0.05009021384181622,0.0025815971159888207,0.005033562199413089,0.004960137668029274,-0.000326731657321222
2020-12-16,-0.0005473811678916585,0.023961224378619583,-0.002209017740497199,0.00043539410582993376,0.02405087336056022
2020-12-17,0.0069635212442269445,-0.0015057469987226346,-0.009492315584124333,-0.004316708122953816,0.0006383973123784692
2020-12-18,-0.015850873082322692,-0.01063939440891426,-0.008210267794522608,0.00699491814052533,-0.003782613271921309
2020-12-21,0.012395407382431278,0.0014149045573290664,0.004831263366553262,-0.013060682011512448,0.01829911322963218
2020-12-22,0.028464497242147502,0.00010603453584812073,-0.008267149662327,-0.020895198887524002,0.00606477475596412
2020-12-23,-0.006976323092271919,-0.006627122071927394,0.00465641001074979,0.0038187639262923234,-0.013039258627348005
2020-12-24,0.0077124127254390995,-0.003949415822362745,0.0034312194444130473,-0.0026479502971178404,0.007827471971882716
2020-12-28,0.035765657877983026,0.03507113271672124,0.022950480169620535,0.035901193626483696,0.009921433790217593
2020-12-29,-0.013314746253649368,0.011583625131030173,-0.009132012091546349,-0.0007942290974299882,-0.003600755803049971
2020-12-30,-0.008526845463867838,-0.010882060864285004,-0.012237095095024908,-0.017739854038360425,-0.011019425763417523
2020-12-31,-0.0077025904606758955,-0.008801370623195415,0.009439972642329097,0.004744972694760818,0.0033381107593029036
2021-01-04,-0.0247191179963957,-0.021584740620304466,-0.015125831932159772,-0.01544874091765891,-0.021265801087417824
2021-01-05,0.012363811036530725,0.010004358381754175,0.008064192902911715,0.0075479683811701115,0.0009647732208182269
